# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.060985,-21.827129,-94.293137,3.637508,2.685720,80.528121,166.302433,2.380459,1.898897,0.374262,3.592542,0.015077,0.012430
0.061507,-22.139715,-94.052279,3.919652,2.683621,80.234164,166.359833,2.380752,1.898773,0.374564,3.590974,0.015847,0.012440
0.062028,-22.669153,-94.304832,3.556873,2.684600,79.940206,166.417233,2.381045,1.898650,0.374941,3.589405,0.014851,0.012449
0.062549,-22.824956,-94.037417,3.623725,2.534397,79.646249,166.474633,2.381339,1.898527,0.374756,3.587835,0.014997,0.012458
0.063070,-22.349733,-93.932450,3.427166,2.508201,79.352291,166.532032,2.381632,1.898404,0.372259,3.586263,0.014493,0.012467
0.063592,-22.214989,-94.633143,3.918611,2.516704,79.058334,166.589432,2.381925,1.898280,0.369849,3.584690,0.015794,0.012477
0.064113,-22.699890,-94.171852,3.617449,2.787683,78.764377,166.646832,2.382218,1.898157,0.371007,3.583116,0.015071,0.012486
0.064634,-22.622038,-94.080588,3.614898,2.743620,78.470419,166.704232,2.382511,1.898034,0.369812,3.581540,0.015063,0.012495
0.065155,-21.743265,-92.855962,3.698707,2.435239,78.176462,166.761631,2.382805,1.897911,0.367398,3.579963,0.015290,0.012504
0.065676,-21.941573,-93.983780,3.782356,2.467844,77.882504,166.819031,2.383098,1.897787,0.365554,3.578385,0.015473,0.012513
0.066198,-21.696810,-94.009815,3.848581,2.552331,77.588547,166.876431,2.383391,1.897664,0.363645,3.576806,0.015689,0.012523
0.066719,-22.257315,-94.349676,3.916731,2.861421,77.294589,166.933831,2.383684,1.897541,0.364030,3.575225,0.015935,0.012532
0.067240,-22.090067,-92.740749,3.274396,2.677046,77.000632,166.991230,2.383978,1.897417,0.364467,3.573644,0.014248,0.012541
0.067761,-22.059287,-93.785885,3.263789,2.705540,76.706674,167.048630,2.384271,1.897294,0.361970,3.572061,0.014187,0.012550
0.068283,-21.626132,-93.955257,3.606997,2.649001,76.412717,167.106030,2.384564,1.897171,0.359244,3.570477,0.015086,0.012559
0.068804,-22.143275,-93.972419,3.286887,2.582296,76.118759,167.163430,2.384857,1.897048,0.359899,3.568891,0.014210,0.012568
0.069325,-21.703829,-94.003153,3.661953,2.508147,75.824802,167.220829,2.385151,1.896924,0.357326,3.567305,0.015204,0.012577
0.069846,-21.703829,-94.003153,3.661953,2.508147,75.530844,167.278229,2.385444,1.896801,0.356266,3.565717,0.015210,0.012586
0.070368,-21.641415,-93.871857,3.636408,2.597252,75.236887,167.335629,2.385737,1.896678,0.355159,3.564128,0.015177,0.012595
0.070889,-21.639460,-93.823914,3.620781,2.634828,74.942929,167.393029,2.386030,1.896555,0.354151,3.562538,0.015153,0.012603
0.071410,-21.639460,-93.823914,3.620781,2.634828,74.648972,167.450428,2.386323,1.896431,0.353090,3.560946,0.015159,0.012612
0.071931,-21.672849,-93.654931,3.699483,2.771182,74.355014,167.507828,2.386617,1.896308,0.352350,3.559354,0.015423,0.012621
0.072453,-21.837486,-93.590269,3.989639,2.598969,74.061057,167.565228,2.386910,1.896185,0.351922,3.557760,0.016185,0.012630
0.072974,-21.499131,-93.642586,3.741386,2.546858,73.767099,167.622628,2.387203,1.896061,0.349652,3.556165,0.015495,0.012639
0.073495,-21.652525,-93.726543,3.639691,2.614815,73.473142,167.680027,2.387496,1.895938,0.349003,3.554569,0.015231,0.012647
0.074016,-21.317210,-93.944341,3.916578,2.779880,73.179185,167.737427,2.387790,1.895815,0.346540,3.552972,0.016042,0.012656
0.074538,-21.318145,-93.858127,3.944651,2.768402,72.885227,167.794827,2.388083,1.895692,0.345584,3.551374,0.016128,0.012665
