# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.088089,82.929342,-67.939271,2.108413,3.158198,38.820507,-249.380781,3.099837,2.270541,28.512810,6.128757,0.020120,0.012215
0.088610,47.206790,-248.337073,3.097802,1.762515,48.006013,-247.827255,3.581735,2.102917,26.135721,6.091847,3.629292,0.014020
0.089132,153.568834,-87.510495,3.948151,3.163169,57.191518,-246.273729,4.063633,1.935293,28.819922,6.055002,0.028060,0.015752
0.089653,185.802077,-100.339253,3.934791,3.982833,66.862599,-244.032783,3.040887,2.185671,28.965756,6.015758,0.025748,0.011813
0.090174,218.049376,-116.504067,4.068567,5.327153,78.329674,-241.127720,3.565090,2.424933,29.116778,5.969092,0.030236,0.013696
0.090695,246.427510,-134.135387,4.067597,4.531041,91.501434,-236.931471,3.176355,2.218295,29.259311,5.914637,0.027326,0.012083
0.091217,273.851845,-154.953719,5.368496,4.801891,103.748155,-232.083573,3.158207,2.199459,29.419429,5.862805,0.029205,0.011879
0.091738,296.759761,-176.758258,5.484164,4.976489,117.120519,-225.817286,3.144636,2.379857,29.578534,5.804728,0.029943,0.011789
0.092259,316.836580,-202.075161,5.885636,4.445206,130.378295,-218.710648,3.535571,2.672925,29.756148,5.745622,0.027790,0.013082
0.092780,330.787914,-226.425062,6.003796,4.732588,146.813733,-206.160750,3.268039,2.742457,29.954836,5.664363,0.029652,0.012253
0.093302,337.430640,-251.607599,6.622389,5.674349,163.249170,-193.610851,3.000507,2.811989,30.166551,5.582663,0.035039,0.011545
0.093823,336.066547,-273.731768,6.742863,5.787041,179.684608,-181.060953,2.732975,2.881520,30.380085,5.501602,0.036776,0.011007
0.094344,323.453174,-291.663660,5.966777,5.659254,195.142098,-164.119559,2.832691,2.895248,30.627531,5.411650,0.035825,0.011254
0.094865,304.167385,-301.308481,5.642942,5.148105,207.826750,-146.351052,2.148890,2.425634,30.859687,5.325926,0.032573,0.009196
0.095387,280.020360,-302.309292,5.553746,5.322405,220.043296,-129.169206,2.687622,3.118847,31.082456,5.243208,0.033672,0.011813
0.095908,252.527899,-296.853637,5.213864,4.875170,228.737865,-113.431313,2.435777,3.225715,31.286946,5.172752,0.031122,0.012086
0.096429,225.233429,-284.533595,4.756084,4.586075,235.541558,-97.818862,3.046512,3.539126,31.471078,5.106009,0.030207,0.013610
0.096950,198.962125,-267.295394,4.890490,4.766625,240.456956,-84.674188,3.372460,3.648995,31.639351,5.050968,0.031737,0.014198
