0,1,2,3,4,5,6,7,8
6.033333333333333,-0.27845458880317403,-0.9604493958426208,0.1,0.1,-0.26838529492244195,-1.9603986992179188,0.1,0.1
6.066666666666666,-0.2594648556770876,-0.965752550433323,0.1,0.1,-0.2637561557018052,-1.9657433427629813,0.1,0.1
6.1,-0.22560511235693667,-0.9742188323361513,0.1,0.1,-0.26170452236606806,-1.9735670362155562,0.1,0.1
6.133333333333333,-0.19443748158548496,-0.9809149125967523,0.1,0.1,-0.26249751238884134,-1.9785961403479044,0.1,0.1
6.166666666666667,-0.1592650588000145,-0.9872358588733636,0.1,0.1,-0.2642319248409117,-1.9817115785536141,0.1,0.1
6.2,-0.10835544238871492,-0.9941122160524666,0.1,0.1,-0.26572138811989476,-1.9816525742779576,0.1,0.1
6.233333333333333,-0.06917492232836155,-0.9976045459604047,0.1,0.1,-0.2643195736364512,-1.9783790180312493,0.1,0.1
6.266666666666667,-0.03086349314099929,-0.9995236089213378,0.1,0.1,-0.2593007321085933,-1.9730822501201422,0.1,0.1
6.3,0.016669509021112066,-0.9998610540815134,0.1,0.1,-0.24542923527019297,-1.9649021144726873,0.1,0.1
6.333333333333333,0.04847605711705888,-0.9988243448606885,0.1,0.1,-0.22900897603548714,-1.959554305034894,0.1,0.1
6.366666666666666,0.07632104110027768,-0.9970832957608756,0.1,0.1,-0.2072237304845971,-1.9560422951486915,0.1,0.1
6.4,0.1066293868072203,-0.9942988352950617,0.1,0.1,-0.1698024262714627,-1.955332368902517,0.1,0.1
6.433333333333334,0.12390354204381829,-0.992294266973762,0.1,0.1,-0.13551122506829658,-1.9580602731078396,0.1,0.1
6.466666666666667,0.13627992943811912,-0.9906703694127231,0.1,0.1,-0.09595844267874937,-1.9633292708352654,0.1,0.1
6.5,0.1449333666473377,-0.9894414177869594,0.1,0.1,-0.0352404900604078,-1.9730761982614284,0.1,0.1
6.533333333333333,0.14549869533525964,-0.9893584434651261,0.1,0.1,0.01595816447740142,-1.9809325712362496,0.1,0.1
6.566666666666666,0.1411688443951988,-0.9899855339206347,0.1,0.1,0.07142390107703248,-1.9875503903994232,0.1,0.1
6.6,0.12869185752488918,-0.9916846302160751,0.1,0.1,0.15024253416612615,-1.9914523874158685,0.1,0.1
6.633333333333333,0.11558331141371823,-0.9932977892468298,0.1,0.1,0.21091085162176815,-1.9887437496474347,0.1,0.1
6.666666666666667,0.10083037504544456,-0.9949036312468635,0.1,0.1,0.2705850792570502,-1.9803899783861987,0.1,0.1
6.7,0.08133005370591796,-0.9966872239394827,0.1,0.1,0.3449060962411741,-1.961325845290221,0.1,0.1
6.733333333333333,0.06858372949256215,-0.9976453638687903,0.1,0.1,0.39454676509444764,-1.9430278787384085,0.1,0.1
6.766666666666667,0.05845715558634743,-0.9982899182906505,0.1,0.1,0.4378705693512805,-1.9235171668384003,0.1,0.1
6.8,0.04979551201229097,-0.9987594339897039,0.1,0.1,0.48522217935466266,-1.8989836379339855,0.1,0.1
6.833333333333333,0.04712043824031061,-0.9988892152286164,0.1,0.1,0.5129403448287579,-1.883768763317468,0.1,0.1
6.866666666666666,0.04770494831019536,-0.9988614708290242,0.1,0.1,0.5341472876509817,-1.872574152719738,0.1,0.1
6.8999999999999995,0.0534135430217704,-0.9985724778011166,0.1,0.1,0.5525544913035385,-1.8650932875618385,0.1,0.1
6.933333333333334,0.06127297538474076,-0.9981210460097016,0.1,0.1,0.5590491918602992,-1.8654265506107492,0.1,0.1
6.966666666666667,0.0721021145412197,-0.997397255399615,0.1,0.1,0.5592389621611427,-1.8707229058250012,0.1,0.1
7.0,0.09098499110197707,-0.9958522638394578,0.1,0.1,0.5494612523610906,-1.884558918400942,0.1,0.1
7.033333333333333,0.10826391928841281,-0.9941221875505606,0.1,0.1,0.5344093794368314,-1.8987768436458534,0.1,0.1
7.066666666666666,0.1348190927492307,-0.9908702297628456,0.1,0.1,0.5039850121242178,-1.9202337345186653,0.1,0.1
7.1,0.15655343099262892,-0.9876694908948217,0.1,0.1,0.47377914490561013,-1.9360195562358853,0.1,0.1
7.133333333333333,0.17873806102101247,-0.9838966945479839,0.1,0.1,0.43812797289501404,-1.949669376713926,0.1,0.1
7.166666666666667,0.20669978954631518,-0.9784044138297359,0.1,0.1,0.38456301082929645,-1.9624596330704254,0.1,0.1
7.2,0.22460312108877864,-0.9744503260798775,0.1,0.1,0.34217059258176086,-1.9675152230764166,0.1,0.1
7.233333333333333,0.23850728836024007,-0.9711407073123056,0.1,0.1,0.2998371452035222,-1.9692582598378499,0.1,0.1
7.266666666666667,0.24939925942314017,-0.9684007483470825,0.1,0.1,0.2458960454331092,-1.9683946120741256,0.1,0.1
7.3,0.25124325775738715,-0.9679239770929611,0.1,0.1,0.20855141978080116,-1.9670122649685526,0.1,0.1
7.333333333333333,0.24745405364983597,-0.9688996291320707,0.1,0.1,0.17451799614489888,-1.966236248090603,0.1,0.1
7.366666666666666,0.23359253085348236,-0.9723345769484211,0.1,0.1,0.13483513241514883,-1.9674461165527473,0.1,0.1
7.3999999999999995,0.2166638593840845,-0.9762462660808459,0.1,0.1,0.10956060532943197,-1.9704941692573648,0.1,0.1
7.433333333333334,0.19427761288702874,-0.9809465883170795,0.1,0.1,0.08820062161910995,-1.975304507742246,0.1,0.1
7.466666666666667,0.15635774991094195,-0.9877004880239694,0.1,0.1,0.06569462682891596,-1.983582106547483,0.1,0.1
