# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
3.678593,157.229829,-406.133643,6.601089,6.726363,77.028314,-240.964484,3.201416,2.318516,-0.452039,-0.309401,0.039729,0.012373
3.682768,155.473656,-405.845479,6.627117,6.653311,75.368652,-241.689845,3.252005,2.979224,-0.453987,-0.302284,0.040318,0.012753
3.686944,153.552286,-406.109865,6.746892,6.649385,73.814417,-242.043797,3.514631,2.999977,-0.452394,-0.296004,0.041382,0.013728
3.691119,151.642843,-407.014231,6.762444,6.384044,71.751046,-243.249974,3.543479,3.015730,-0.453878,-0.286834,0.041312,0.013817
3.695295,149.689025,-407.920715,6.620407,6.446843,69.754030,-244.163057,3.615110,3.107741,-0.454106,-0.278274,0.040995,0.014096
3.699470,147.567927,-408.477052,6.641554,6.524774,67.940500,-244.190869,3.609637,3.293029,-0.451323,-0.271364,0.041147,0.014155
3.703646,144.982801,-408.969644,6.450639,6.606664,66.028909,-244.669932,3.542597,3.349491,-0.447965,-0.263590,0.040422,0.013929
3.707821,142.727653,-409.756469,6.396050,6.792216,63.798250,-245.068884,3.564890,2.821906,-0.446924,-0.254675,0.040129,0.013909
3.711997,140.187507,-410.422994,6.439529,6.778281,61.570027,-245.768071,3.514853,3.043016,-0.445460,-0.245469,0.040304,0.013770
3.716172,137.814746,-411.470882,6.472633,6.668856,59.906990,-246.064868,3.587544,2.912387,-0.440187,-0.238814,0.040354,0.014030
3.720348,134.863149,-412.081778,6.461785,6.667952,57.601307,-247.257293,3.532727,3.047420,-0.438338,-0.228879,0.040424,0.013823
3.724523,132.340564,-412.843796,6.417761,6.574279,55.569904,-247.812425,3.579702,3.025552,-0.435412,-0.220593,0.040265,0.013998
3.728699,129.145585,-413.777451,6.483234,6.693658,53.763963,-247.753336,3.428366,3.035049,-0.426209,-0.213693,0.040237,0.013457
3.732874,126.498313,-414.697751,6.471658,6.599708,51.460883,-248.180592,3.165879,3.189374,-0.423377,-0.204455,0.039563,0.012494
3.737050,123.382807,-415.750802,6.602898,6.702151,49.302677,-248.894080,3.300257,3.174149,-0.417832,-0.195555,0.040465,0.012989
3.741225,120.251340,-416.327188,6.496106,6.667051,46.825988,-249.682831,3.556815,3.171135,-0.415019,-0.185388,0.040649,0.013952
3.745401,116.730145,-417.146818,6.401028,6.636314,44.463262,-249.765495,3.680552,3.080673,-0.407574,-0.176174,0.040442,0.014441
3.749576,113.213883,-417.997514,6.353537,6.750671,42.192464,-248.722074,3.804095,2.311702,-0.397255,-0.168037,0.040124,0.014946
3.753752,110.184904,-418.704892,6.379768,6.784984,40.240001,-250.011039,3.775529,3.188240,-0.393051,-0.159584,0.040661,0.014855
3.757927,106.401991,-419.672542,6.395594,6.646725,38.264497,-250.484842,3.607900,3.011069,-0.382860,-0.151590,0.040224,0.014189
3.762102,102.871678,-420.858650,6.381555,6.604588,35.798255,-250.634748,3.753285,3.025280,-0.375350,-0.141871,0.040363,0.014773
3.766278,99.081218,-422.806018,6.341597,6.963272,33.562148,-252.236783,3.825029,3.181776,-0.366742,-0.132281,0.040710,0.014992
3.770453,95.132247,-423.766283,6.329447,6.680173,31.371979,-252.397498,3.838766,3.173071,-0.356195,-0.123662,0.040481,0.015057
3.774629,90.814951,-424.583108,6.480487,6.762665,29.042485,-252.536223,3.930939,3.051665,-0.344709,-0.114500,0.041364,0.015424
3.778804,87.066788,-425.036332,6.432957,6.656785,26.590709,-253.079555,3.625386,3.083299,-0.338183,-0.104684,0.040481,0.014225
3.782980,82.839038,-426.048307,6.417576,6.724029,25.130868,-252.767209,3.893790,3.191107,-0.321479,-0.099097,0.041066,0.015304
3.787155,78.653423,-427.106820,6.306143,6.749986,22.516803,-253.192581,3.661520,3.017425,-0.312226,-0.088698,0.039955,0.014386
3.791331,74.530553,-427.938456,6.259427,6.758430,20.729405,-253.018028,3.560509,3.143708,-0.298392,-0.081746,0.039471,0.014015
3.795506,69.814364,-428.606539,6.481551,6.755435,18.411769,-252.697407,3.761998,2.844474,-0.284296,-0.072732,0.040823,0.014831
3.799682,65.372387,-429.649078,6.329219,6.694394,16.415145,-253.121368,3.717279,2.936175,-0.270535,-0.064760,0.040056,0.014643
3.803857,60.769338,-430.454199,6.238823,6.726224,13.970846,-253.732360,3.949699,3.084816,-0.258872,-0.055006,0.040396,0.015534
3.808033,56.362016,-431.477496,6.356456,6.921348,12.144878,-253.657639,3.689450,2.916457,-0.243719,-0.047842,0.040162,0.014522
