# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.555360,-248.233276,160.305967,4.704584,4.782488,-252.164825,-31.639068,3.725692,3.723928,22.011628,7.729164,0.031259,0.014653
0.559535,-216.168490,149.078962,4.974856,4.245650,-251.430771,-40.282506,3.695266,3.730897,22.175257,7.695119,0.032082,0.014648
0.563711,-183.655946,132.612059,4.682789,4.483151,-249.536679,-45.944922,3.756591,3.492653,22.344615,7.671900,0.031346,0.013801
0.567886,-152.666742,111.951101,4.011289,4.445750,-248.859827,-51.754983,3.790182,2.568629,22.522398,7.648936,0.028559,0.010349
0.572062,-124.098453,88.242533,4.226167,4.271907,-246.575332,-57.476703,3.720052,3.420669,22.690101,7.624971,0.029238,0.013574
0.576238,-98.919465,59.306034,4.206923,4.371210,-246.150849,-61.075796,4.127498,3.124984,22.876542,7.610770,0.029381,0.012585
0.580413,-78.063821,26.365230,5.053772,4.993509,-245.868302,-63.503803,4.415286,2.781592,23.070257,7.601222,0.031269,0.011463
0.584589,-64.163199,-8.277164,4.087679,5.147593,-246.270393,-66.546966,4.023328,3.071901,23.252264,7.590066,0.031228,0.012331
0.588765,-56.057838,-47.374460,4.323086,4.765679,-245.568729,-69.100094,3.994787,3.265743,23.447803,7.579686,0.030294,0.013033
0.592940,-55.325091,-85.490640,4.524011,4.793960,-244.617842,-71.785005,3.691719,3.001312,23.634223,7.568538,0.029807,0.012010
0.597116,-57.580053,-125.680916,5.132321,5.211301,-243.071885,-76.744966,3.768926,3.330053,23.819885,7.548157,0.032301,0.013229
0.601292,-68.120177,-163.149166,4.822062,4.157403,-241.391476,-81.910056,3.249292,3.300736,24.000368,7.526849,0.028234,0.012928
0.605467,-80.624891,-198.176071,5.253021,4.668829,-238.585473,-89.386369,3.588768,3.557364,24.165056,7.495517,0.031452,0.013978
0.609643,-98.055901,-230.452032,5.767357,4.513685,-234.862874,-97.946634,3.347529,3.662063,24.331372,7.458875,0.032771,0.014215
0.613818,-118.750927,-260.829406,4.830555,5.113150,-230.757820,-108.655037,3.602391,3.719912,24.498233,7.413915,0.032453,0.014502
0.617994,-140.673298,-288.682004,5.569203,5.737909,-225.616610,-119.803540,3.126441,3.259689,24.666709,7.365839,0.034015,0.012648
0.622170,-164.399906,-311.840508,5.450644,5.626850,-218.382025,-132.325522,2.929232,3.179070,24.840632,7.309209,0.033134,0.012195
0.626345,-189.702552,-331.701162,5.792231,5.262567,-209.008848,-145.811918,3.020011,3.296865,25.029253,7.244845,0.034935,0.012591
0.630521,-215.964888,-347.861627,5.427972,6.079326,-197.178347,-161.027591,2.826011,3.398284,25.232956,7.169165,0.032638,0.012498
0.634697,-241.701386,-353.626448,5.629246,5.886453,-183.218514,-175.958377,2.711991,2.806273,25.450739,7.088794,0.033551,0.010871
0.638872,-264.022767,-349.710991,5.971470,5.850808,-163.970411,-192.972045,2.667861,2.544675,25.700874,6.987511,0.034925,0.010334
0.643048,-278.664740,-335.030633,5.699485,5.106474,-144.722308,-209.985713,2.623731,2.283076,25.952481,6.886627,0.032310,0.009878
0.647224,-285.015876,-313.173984,4.885601,5.420647,-126.883069,-221.681035,3.594186,2.243065,26.179015,6.803039,0.032387,0.012968
0.651399,-282.811960,-287.705351,4.909311,5.443293,-108.344605,-231.171503,3.922859,2.842395,26.390177,6.721461,0.033558,0.014694
0.655575,-273.569438,-259.647983,4.707242,5.253893,-90.787130,-238.032759,4.311073,2.751340,26.585828,6.647560,0.032257,0.016273
0.659750,-259.292643,-231.471461,4.591567,4.435092,-74.962227,-243.297493,4.249021,2.553135,26.767606,6.582065,0.027734,0.016221
0.663926,-240.126966,-205.159924,3.743866,4.653358,-59.160069,-247.446967,4.368995,2.468325,26.933091,6.517862,0.028485,0.016853
0.668102,-217.071661,-179.563376,4.150558,4.003831,-45.386885,-250.473605,4.549950,2.662274,27.095222,6.462444,0.027066,0.017686
0.672277,-192.117563,-155.000340,4.352875,3.798166,-32.607545,-252.200896,4.319269,2.614130,27.250818,6.411764,0.027132,0.016896
