# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
46.719989,8.981559,-186.638545,6.579643,6.682212,15.262691,-4.227878,2.613704,2.280761,0.034420,4.982620,0.038789,0.145609,0.003878,0.008266,-0.077807,0.000069
46.724165,11.076550,-186.475898,6.549284,6.758727,15.255922,-4.225735,2.686896,2.264405,0.022928,4.982604,0.038832,0.145106,0.004213,0.008657,-0.077824,0.000028
46.728340,13.491454,-186.479121,6.340007,6.721569,15.255922,-4.225735,2.686896,2.264405,0.009681,4.982604,0.037780,0.145106,0.004110,0.008590,-0.077828,0.000003
46.732516,15.023790,-186.970204,6.596501,6.974829,15.195304,-4.249191,2.656064,2.271706,0.000939,4.985062,0.038918,0.145881,0.004616,0.009021,-0.077822,0.000035
46.736691,17.166130,-186.832880,6.481564,6.960131,14.993884,-3.842672,2.671263,1.998558,-0.011870,4.963272,0.038308,0.132211,0.004601,0.008952,-0.077801,0.000079
46.740867,19.769790,-186.911071,6.665282,6.911210,14.996393,-3.959863,2.632981,2.076710,-0.026085,4.970551,0.039158,0.136517,0.004367,0.008854,-0.077778,0.000112
46.745043,21.898566,-186.295803,6.749820,6.687913,15.360835,-4.008974,2.867031,2.064158,-0.035850,4.967681,0.040202,0.133820,0.004352,0.008855,-0.077732,0.000147
46.749218,24.042373,-186.359253,6.422863,6.827045,14.993884,-3.842672,2.671263,1.998558,-0.049536,4.963272,0.038068,0.132211,0.004048,0.008375,-0.077676,0.000187
46.753394,26.428300,-186.483292,6.494300,6.915731,14.993884,-3.842672,2.671263,1.998558,-0.062524,4.963272,0.038377,0.132211,0.003855,0.008200,-0.077617,0.000221
46.757569,28.419606,-186.075831,6.548934,6.591121,14.996393,-3.959863,2.632981,2.076710,-0.073574,4.970551,0.038649,0.136517,0.004031,0.008416,-0.077549,0.000252
46.761745,30.449334,-186.024835,6.472535,6.718548,14.993884,-3.842672,2.671263,1.998558,-0.084632,4.963272,0.038297,0.132211,0.003935,0.008319,-0.077462,0.000290
46.765920,32.691453,-185.707705,6.507560,6.948956,14.993884,-3.842672,2.671263,1.998558,-0.097006,4.963272,0.038508,0.132211,0.003750,0.008126,-0.077375,0.000322
46.770096,34.880197,-185.325195,6.491923,6.902719,15.206006,-3.752420,2.642259,1.902738,-0.107933,4.954327,0.038387,0.124681,0.003507,0.007810,-0.077265,0.000361
46.774271,36.881589,-184.857566,6.501002,6.715257,15.002588,-3.910136,2.690897,1.940333,-0.120329,4.967348,0.038599,0.128775,0.003343,0.007639,-0.077164,0.000394
46.778447,38.874036,-184.749509,6.575686,6.693568,15.120097,-4.000302,2.649587,1.899836,-0.130670,4.971032,0.038876,0.125169,0.003380,0.007788,-0.077045,0.000426
46.782622,40.799895,-184.394111,6.529843,6.820171,14.993884,-3.842672,2.671263,1.998558,-0.141967,4.963272,0.038688,0.132211,0.003243,0.007633,-0.076935,0.000449
46.786798,42.515458,-184.040429,6.457525,6.786026,14.941942,-3.557712,2.633710,1.972361,-0.151604,4.946139,0.038209,0.131081,0.003213,0.007601,-0.076795,0.000483
46.790973,44.551424,-183.955057,6.455550,6.898339,14.892117,-3.670111,2.652873,1.899326,-0.163053,4.954020,0.038225,0.127160,0.002960,0.007300,-0.076658,0.000529
46.795149,46.399582,-183.321276,6.680472,6.417770,14.892117,-3.670111,2.652873,1.899326,-0.173616,4.954020,0.039331,0.127160,0.002906,0.007281,-0.076523,0.000559
46.799324,48.219113,-183.026009,6.704049,6.620863,14.941942,-3.557712,2.633710,1.972361,-0.183339,4.946139,0.039409,0.131081,0.003021,0.007469,-0.076374,0.000598
46.803500,49.915761,-182.777190,6.806713,6.667441,14.821453,-3.756493,2.626049,1.849633,-0.193580,4.960612,0.039918,0.124623,0.002755,0.007124,-0.076228,0.000621
46.807675,51.748841,-182.681510,6.757001,6.730129,14.875229,-3.637576,2.608488,1.933572,-0.203108,4.952221,0.039570,0.129153,0.002501,0.006809,-0.076064,0.000645
46.811851,53.474159,-181.980031,6.661259,6.629925,14.875066,-3.788318,2.598052,2.125531,-0.213320,4.961763,0.039170,0.140540,0.002050,0.006156,-0.075883,0.000686
46.816027,55.474771,-181.458190,6.757133,6.668334,14.951839,-3.621557,2.615026,2.023006,-0.224041,4.950027,0.039651,0.133921,0.001955,0.005993,-0.075753,0.000696
46.820202,56.870121,-180.413044,6.520402,6.447167,15.241174,-3.764382,2.795908,2.059962,-0.231437,4.954531,0.038999,0.134354,0.001822,0.005794,-0.075596,0.000739
46.824378,58.153779,-180.431267,6.802229,6.386532,14.903137,-3.734203,2.633590,1.950994,-0.240053,4.957899,0.039914,0.130033,0.001557,0.005460,-0.075467,0.000758
46.828553,59.699335,-180.128870,6.713927,6.430805,15.241174,-3.764382,2.795908,2.059962,-0.246936,4.954531,0.039821,0.134354,0.001515,0.005414,-0.075273,0.000776
46.832729,61.303654,-180.327340,6.677519,6.624138,14.903137,-3.734203,2.633590,1.950994,-0.256946,4.957899,0.039219,0.130033,0.001276,0.004954,-0.075167,0.000806
46.836904,62.705758,-179.072988,6.593637,6.392353,15.694498,-3.911860,3.094579,2.088291,-0.262209,4.956662,0.039962,0.133548,0.001369,0.005131,-0.075035,0.000842
46.841080,63.864739,-178.802121,6.756020,6.511498,15.696130,-3.860737,3.114914,2.055024,-0.268684,4.953569,0.040772,0.131758,0.001502,0.005374,-0.074863,0.000880
46.845255,65.296622,-178.387075,6.893656,6.339862,15.696130,-3.860737,3.114914,2.055024,-0.276900,4.953569,0.041343,0.131758,0.001299,0.005047,-0.074742,0.000897
46.849431,66.400015,-178.532705,6.902868,6.505855,15.696130,-3.860737,3.114914,2.055024,-0.282516,4.953569,0.041332,0.131758,0.001127,0.004678,-0.074593,0.000897
46.853606,67.428100,-177.822894,6.674877,6.401230,15.674568,-3.965841,3.149287,1.980992,-0.289326,4.960200,0.040395,0.128027,0.001093,0.004525,-0.074396,0.000906
46.857782,68.974999,-177.275139,6.526854,6.421527,15.696130,-3.860737,3.114914,2.055024,-0.298081,4.953569,0.039639,0.131758,0.000805,0.003872,-0.074300,0.000933
46.861957,69.343929,-177.191722,6.816949,6.352690,15.250964,-3.707109,2.814134,2.018901,-0.302249,4.950838,0.040253,0.131973,0.000645,0.003482,-0.074188,0.000938
46.866133,70.480686,-176.659269,6.562672,6.523064,15.696130,-3.860737,3.114914,2.055024,-0.307018,4.953569,0.039865,0.131758,0.000421,0.002820,-0.073991,0.000948
46.870308,71.678393,-176.663272,6.611816,6.398764,15.246122,-3.648352,2.833960,1.973942,-0.315290,4.947269,0.039274,0.129485,0.000229,0.002082,-0.073934,0.000966
46.874484,72.331871,-176.125102,6.574584,6.238935,15.696130,-3.860737,3.114914,2.055024,-0.317640,4.953569,0.039757,0.131758,0.000299,0.002386,-0.073869,0.000970
46.878659,72.731993,-175.778690,6.527184,6.235916,15.696130,-3.860737,3.114914,2.055024,-0.320336,4.953569,0.039579,0.131758,0.000344,0.002559,-0.073794,0.000999
46.882835,73.283845,-175.690838,6.709949,6.270149,15.696130,-3.860737,3.114914,2.055024,-0.323379,4.953569,0.040397,0.131758,0.000245,0.002181,-0.073720,0.001018
46.887011,73.810516,-175.564575,6.809732,6.182122,15.696130,-3.860737,3.114914,2.055024,-0.326355,4.953569,0.040791,0.131758,0.000132,0.001613,-0.073614,0.001023
46.891186,74.650628,-175.766187,6.751476,6.365899,15.680986,-3.912065,3.097528,2.088335,-0.330548,4.956876,0.040480,0.133681,0.000061,0.001093,-0.073531,0.001033
46.895362,75.077189,-175.339847,6.731884,6.306718,15.659302,-4.017135,3.131008,2.014823,-0.333838,4.963507,0.040491,0.129961,0.000019,0.000604,-0.073526,0.001035
46.899537,75.123052,-175.360542,6.749383,6.307540,15.659302,-4.017135,3.131008,2.014823,-0.334039,4.963507,0.040562,0.129961,0.000023,0.000666,-0.073497,0.001051
46.903713,75.288588,-175.263272,6.868079,6.251652,15.658152,-4.066815,3.110211,2.045873,-0.335174,4.966500,0.041048,0.131598,0.000009,0.000416,-0.073448,0.001055
46.907888,75.644570,-175.081067,6.876517,6.157439,15.679578,-3.961821,3.077541,2.118981,-0.337056,4.959883,0.040971,0.135316,0.000001,0.000123,-0.073468,0.001050
46.912064,75.558055,-175.265098,6.826602,6.231306,15.674568,-3.965841,3.149287,1.980992,-0.336304,4.960200,0.040876,0.128027,0.000002,0.000173,-0.073428,0.001048
46.916239,75.759886,-174.920561,6.782618,6.209668,15.680986,-3.912065,3.097528,2.088335,-0.337851,4.956876,0.040619,0.133681,0.000001,0.000171,-0.073437,0.001054
46.920415,75.816459,-175.350047,6.818074,6.416185,15.674568,-3.965841,3.149287,1.980992,-0.337493,4.960200,0.040892,0.128027,0.000010,0.000452,-0.073443,0.001058
46.924590,75.833258,-175.524870,6.854472,6.557000,15.674568,-3.965841,3.149287,1.980992,-0.337262,4.960200,0.041092,0.128027,0.000057,0.001056,-0.073431,0.001062
46.928766,75.881853,-175.405401,6.878132,6.467600,15.674568,-3.965841,3.149287,1.980992,-0.337732,4.960200,0.041172,0.128027,0.000155,0.001764,-0.073460,0.001050
46.932941,75.652591,-175.199704,6.829147,6.333735,15.696130,-3.860737,3.114914,2.055024,-0.336611,4.953569,0.040866,0.131758,0.000237,0.002159,-0.073505,0.001035
46.937117,75.305580,-175.335989,6.719120,6.371903,15.674568,-3.965841,3.149287,1.980992,-0.334862,4.960200,0.040471,0.128027,0.000282,0.002338,-0.073583,0.001024
46.941292,74.843329,-175.704028,6.688679,6.531902,15.674568,-3.965841,3.149287,1.980992,-0.331792,4.960200,0.040380,0.128027,0.000324,0.002507,-0.073661,0.001049
46.945468,74.251464,-175.717364,7.002397,6.345654,15.674568,-3.965841,3.149287,1.980992,-0.328685,4.960200,0.041755,0.128027,0.000386,0.002738,-0.073740,0.001011
46.949643,73.706612,-175.809370,6.764358,6.391591,15.680986,-3.912065,3.097528,2.088335,-0.325550,4.956876,0.040621,0.133681,0.000617,0.003452,-0.073814,0.001001
46.953819,72.840555,-176.108102,6.904389,6.357674,15.241174,-3.764382,2.795908,2.059962,-0.322541,4.954531,0.040589,0.134354,0.000699,0.003654,-0.073918,0.000982
46.957994,72.415152,-176.262103,6.676956,6.430539,15.659302,-4.017135,3.131008,2.014823,-0.318303,4.963507,0.040334,0.129961,0.000701,0.003613,-0.074016,0.000948
46.962170,71.814974,-176.606328,6.502597,6.319793,15.680986,-3.912065,3.097528,2.088335,-0.314276,4.956876,0.039387,0.133681,0.000903,0.004097,-0.074193,0.000952
46.966346,70.407952,-176.557507,6.705740,6.450320,15.696130,-3.860737,3.114914,2.055024,-0.306805,4.953569,0.040513,0.131758,0.000843,0.003996,-0.074260,0.000925
46.970521,69.668710,-177.469049,6.688603,6.526031,15.199128,-3.815750,2.841684,1.946012,-0.303949,4.958356,0.039712,0.128282,0.001120,0.004546,-0.074372,0.000899
46.974697,68.989284,-178.023724,6.592511,6.658016,15.236260,-3.707332,2.815338,2.018919,-0.299113,4.951074,0.039198,0.132106,0.001211,0.004700,-0.074567,0.000889
46.978872,67.688301,-177.937995,6.604879,6.382406,15.679578,-3.961821,3.077541,2.118981,-0.290486,4.959883,0.039884,0.135316,0.001241,0.004760,-0.074647,0.000874
46.983048,66.846244,-178.695060,6.708998,6.569270,15.241174,-3.764382,2.795908,2.059962,-0.286866,4.954531,0.039687,0.134354,0.001760,0.005762,-0.074812,0.000844
46.987223,65.171847,-178.784428,6.715427,6.412127,14.936216,-3.621794,2.614601,2.022999,-0.279298,4.950281,0.039352,0.134056,0.001979,0.006119,-0.074951,0.000822
46.991399,63.994295,-179.028221,6.673000,6.492541,14.936216,-3.621794,2.614601,2.022999,-0.272714,4.950281,0.039207,0.134056,0.002164,0.006314,-0.075107,0.000789
46.995574,62.716880,-179.541243,6.561601,6.581042,14.936216,-3.621794,2.614601,2.022999,-0.265208,4.950281,0.038681,0.134056,0.002289,0.006519,-0.075307,0.000800
46.999750,61.511314,-179.564883,6.772543,6.249344,15.680986,-3.912065,3.097528,2.088335,-0.255224,4.956876,0.040739,0.133681,0.002093,0.006370,-0.075464,0.000775
47.003925,60.091086,-180.040731,6.756222,6.508589,15.679578,-3.961821,3.077541,2.118981,-0.247072,4.959883,0.040700,0.135316,0.002028,0.006217,-0.075616,0.000731
47.008101,58.600355,-180.536404,6.531916,6.513055,15.598761,-4.045653,3.084241,2.155105,-0.238991,4.966155,0.039656,0.138081,0.002076,0.006180,-0.075790,0.000714
47.012276,57.100084,-181.329005,6.705028,6.632867,15.704519,-4.009870,3.065121,2.147359,-0.229345,4.962380,0.040378,0.136626,0.002037,0.006114,-0.075918,0.000690
47.016452,55.651245,-181.486575,6.668489,6.540600,15.598761,-4.045653,3.084241,2.155105,-0.222002,4.966155,0.040271,0.138081,0.002608,0.006951,-0.076050,0.000657
47.020627,53.915213,-181.604516,6.696119,6.400744,15.241174,-3.764382,2.795908,2.059962,-0.214131,4.954531,0.039744,0.134354,0.002833,0.007150,-0.076203,0.000617
47.024803,52.044191,-182.365139,6.625884,6.758320,14.946049,-3.683671,2.596330,2.068942,-0.204713,4.954037,0.038985,0.136599,0.002859,0.007097,-0.076330,0.000583
47.028978,50.681152,-182.743394,6.487509,6.794051,15.107010,-4.047057,2.587127,1.857436,-0.196507,4.974136,0.038345,0.122445,0.003080,0.007325,-0.076516,0.000558
47.033154,48.633179,-182.703479,6.565879,6.560044,15.425071,-4.113436,2.790285,1.844143,-0.183846,4.972996,0.039216,0.120361,0.002936,0.007213,-0.076631,0.000523
47.037330,46.837559,-183.441355,6.517778,6.613269,14.987820,-3.933548,2.579499,2.049833,-0.175601,4.969050,0.038434,0.134751,0.003589,0.007911,-0.076758,0.000493
47.041505,45.146363,-183.382341,6.496919,6.621502,15.065875,-3.828523,2.573632,1.993663,-0.165988,4.961240,0.038373,0.130820,0.003716,0.008029,-0.076902,0.000458
47.045681,43.116349,-184.036599,6.483218,6.766151,15.065875,-3.828523,2.573632,1.993663,-0.154417,4.961240,0.038257,0.130820,0.003721,0.008024,-0.077015,0.000431
47.049856,41.291485,-183.892852,6.504817,6.614778,15.065875,-3.828523,2.573632,1.993663,-0.144629,4.961240,0.038434,0.130820,0.003655,0.007971,-0.077159,0.000391
47.054032,38.932293,-184.504975,6.488688,6.757273,15.116336,-3.983690,2.607561,1.809352,-0.131171,4.970066,0.038405,0.119722,0.003510,0.007860,-0.077254,0.000361
47.058207,37.220372,-184.979936,6.463657,6.754505,15.108139,-3.918331,2.629114,1.755668,-0.121524,4.966150,0.038255,0.116806,0.003729,0.008088,-0.077359,0.000326
47.062383,35.105150,-185.230400,6.461579,6.744738,15.108139,-3.918331,2.629114,1.755668,-0.109847,4.966150,0.038243,0.116806,0.003677,0.008003,-0.077441,0.000297
47.066558,33.394585,-185.493692,6.478656,6.596775,15.247791,-4.027158,2.610202,2.096826,-0.099669,4.970607,0.038296,0.135319,0.003855,0.008216,-0.077529,0.000265
47.070734,31.081750,-185.816757,6.615804,6.619005,15.116336,-3.983690,2.607561,1.809352,-0.087578,4.970066,0.038948,0.119722,0.003868,0.008287,-0.077600,0.000231
47.074909,29.134658,-185.958867,6.576091,6.633245,15.199427,-4.089788,2.608000,1.873311,-0.076473,4.975239,0.038779,0.122727,0.003945,0.008379,-0.077660,0.000196
47.079085,27.081281,-185.964879,6.513710,6.669918,15.116336,-3.983690,2.607561,1.809352,-0.065654,4.970066,0.038469,0.119722,0.003773,0.008154,-0.077716,0.000161
47.083260,24.887676,-186.260084,6.531823,6.792968,15.127560,-4.060032,2.629144,1.941526,-0.053517,4.974596,0.038590,0.127382,0.003471,0.007805,-0.077760,0.000126
47.087436,22.855380,-186.412257,6.549657,6.815858,15.229138,-4.271632,2.585425,1.964722,-0.041846,4.985853,0.038626,0.127488,0.003797,0.008235,-0.077791,0.000093
47.091611,20.724472,-186.569652,6.621584,6.762931,15.141775,-4.173803,2.595757,2.013549,-0.030598,4.981358,0.038975,0.131160,0.003994,0.008398,-0.077811,0.000062
47.095787,18.965665,-186.393927,6.541449,6.722584,15.209859,-4.148959,2.632857,2.007716,-0.020606,4.978691,0.038684,0.130483,0.004495,0.008822,-0.077824,0.000030
47.099962,16.952065,-186.393009,6.505840,6.840669,15.141775,-4.173803,2.595757,2.013549,-0.009934,4.981358,0.038438,0.131160,0.004767,0.009025,-0.077827,0.000014
47.104138,14.739993,-186.691733,6.575076,6.909339,15.570586,-4.500677,2.801606,2.188373,0.004559,4.993770,0.039228,0.138304,0.004551,0.008986,-0.077819,0.000044
47.108314,12.304826,-186.607961,6.486188,6.972267,15.037025,-4.018229,2.574499,1.926625,0.014962,4.973510,0.038215,0.126981,0.003939,0.008366,-0.077796,0.000084
47.112489,10.291303,-186.566894,6.293224,6.798751,15.509835,-4.211989,2.849709,2.260771,0.028610,4.977563,0.037870,0.143485,0.003490,0.007782,-0.077761,0.000121
47.116665,7.931367,-186.575391,6.208961,6.831729,15.508417,-4.211607,2.823195,1.998522,0.041525,4.977563,0.037372,0.128544,0.003114,0.007275,-0.077717,0.000161
47.120840,5.851535,-186.562154,6.464491,6.674884,15.576761,-4.216742,2.889137,2.247093,0.053284,4.976760,0.038776,0.142318,0.003483,0.007815,-0.077687,0.000185
47.125016,4.210361,-186.719763,6.741904,6.788781,15.219929,-4.093244,2.651454,1.973151,0.060212,4.975112,0.039593,0.128551,0.003978,0.008415,-0.077617,0.000221
47.129191,1.921597,-186.460550,6.493834,6.785462,15.363467,-4.032333,2.817143,2.127925,0.073550,4.969062,0.038698,0.137179,0.003772,0.008073,-0.077562,0.000245
47.133367,0.166161,-186.251282,6.352825,6.790062,15.267829,-4.095836,2.849224,2.014562,0.082716,4.974484,0.038097,0.131652,0.003478,0.007734,-0.077467,0.000285
47.137542,-2.284360,-185.956511,6.371471,6.712469,15.302432,-3.980870,2.822461,2.096862,0.096344,4.966894,0.038120,0.135983,0.002935,0.007204,-0.077384,0.000317
47.141718,-3.833145,-185.824344,6.379706,6.963903,15.636157,-4.323076,2.824313,2.220385,0.106860,4.982130,0.038242,0.139839,0.002517,0.006648,-0.077287,0.000346
47.145893,-6.109711,-186.077278,6.342030,6.926858,15.461385,-4.063049,2.788665,2.064921,0.117963,4.969366,0.037822,0.132560,0.002614,0.006710,-0.077209,0.000375
47.150069,-7.764078,-185.520607,6.493401,6.970016,15.258134,-3.971284,2.627857,2.062883,0.126136,4.967013,0.038301,0.133400,0.002978,0.007175,-0.077103,0.000418
47.154244,-9.232315,-185.606562,6.617266,6.926920,15.668410,-4.356321,2.897295,2.287062,0.136528,4.983572,0.039491,0.143651,0.002866,0.007213,-0.077025,0.000433
47.158420,-11.039661,-185.297760,6.587967,6.796869,15.198069,-4.036221,2.666678,1.935033,0.143752,4.971972,0.038801,0.126648,0.002601,0.006819,-0.076880,0.000464
47.162595,-12.856356,-185.277106,6.404496,6.852729,15.627603,-4.396282,2.870386,2.109814,0.156191,4.986617,0.038349,0.133955,0.002101,0.006105,-0.076752,0.000488
47.166771,-14.623592,-184.953740,6.295184,6.991012,15.709775,-4.430150,2.876487,2.151962,0.166475,4.987251,0.037870,0.135607,0.001833,0.005600,-0.076648,0.000531
47.170946,-16.096118,-184.625082,6.626348,6.690909,15.640924,-4.428175,2.837680,2.166228,0.174336,4.988284,0.039368,0.136754,0.001715,0.005532,-0.076548,0.000548
47.175122,-17.466118,-184.233178,6.549242,6.856049,15.555519,-4.393750,2.828123,2.124094,0.181595,4.987674,0.039023,0.135107,0.001703,0.005488,-0.076415,0.000580
47.179298,-19.149277,-184.065140,6.611277,6.859747,15.555519,-4.393750,2.828123,2.124094,0.190807,4.987674,0.039294,0.135107,0.001604,0.005284,-0.076312,0.000575
47.183473,-20.688715,-184.192916,6.358679,7.036006,15.317349,-4.408554,2.626786,2.176782,0.197659,4.992629,0.037628,0.138931,0.001696,0.005374,-0.076207,0.000610
47.187649,-21.908379,-184.018431,6.585335,6.972206,15.350516,-4.284525,2.603924,2.264823,0.204405,4.984575,0.038636,0.143752,0.001686,0.005462,-0.076073,0.000628
47.191824,-23.381393,-183.545625,6.485159,6.807476,15.317349,-4.408554,2.626786,2.176782,0.212759,4.992629,0.038215,0.138931,0.001302,0.004747,-0.075950,0.000641
47.196000,-24.786324,-183.706211,6.405326,7.014072,15.350516,-4.284525,2.603924,2.264823,0.220078,4.984575,0.037730,0.143752,0.001104,0.004373,-0.075818,0.000671
47.200175,-26.072432,-183.013712,6.477526,6.962500,15.317349,-4.408554,2.626786,2.176782,0.227719,4.992629,0.038212,0.138931,0.000836,0.003845,-0.075694,0.000706
47.204351,-27.357762,-182.893887,6.661079,6.842453,15.317349,-4.408554,2.626786,2.176782,0.234690,4.992629,0.039023,0.138931,0.000582,0.003211,-0.075621,0.000704
47.208526,-28.065592,-182.192430,6.463427,6.802515,15.192815,-4.399246,2.668969,2.286577,0.238670,4.994241,0.038273,0.146578,0.000628,0.003301,-0.075501,0.000734
47.212702,-29.161774,-182.041595,6.602641,6.870940,15.250909,-4.509917,2.630217,2.128497,0.245136,4.999910,0.038865,0.136643,0.000502,0.002995,-0.075426,0.000749
47.216877,-30.049719,-181.988374,6.650362,6.783630,15.147641,-4.287599,2.643892,2.265429,0.249064,4.988227,0.039029,0.145822,0.000582,0.003180,-0.075375,0.000745
47.221053,-30.481087,-181.865336,6.525567,6.778354,15.195304,-4.249191,2.656064,2.271706,0.251709,4.985062,0.038452,0.145881,0.000454,0.002822,-0.075244,0.000760
47.225228,-31.707708,-181.579353,6.488697,6.781985,15.184654,-4.170470,2.623499,2.339351,0.258408,4.980430,0.038204,0.149895,0.000288,0.002267,-0.075191,0.000784
47.229404,-32.235543,-181.518138,6.659516,6.863025,15.173110,-4.055302,2.653483,2.267836,0.261051,4.973554,0.039048,0.146161,0.000229,0.002018,-0.075079,0.000769
47.233579,-33.015199,-181.189551,6.351206,6.878883,15.384731,-3.929867,2.595652,2.276667,0.266548,4.962480,0.037489,0.144689,0.000224,0.001978,-0.075067,0.000802
47.237755,-33.410134,-180.835176,6.546528,6.996027,14.985959,-4.008499,2.847145,2.234336,0.267150,4.973754,0.039019,0.147001,0.000273,0.002217,-0.074988,0.000822
47.241930,-33.959906,-180.902485,6.722358,6.937084,15.134647,-4.172489,2.674998,2.193288,0.270962,4.981398,0.039461,0.142091,0.000182,0.001812,-0.074949,0.000813
47.246106,-34.184560,-180.517152,6.540120,7.035557,15.124583,-4.296422,2.707352,2.104143,0.272837,4.989167,0.038789,0.137062,0.000139,0.001580,-0.074849,0.000838
47.250281,-35.121070,-180.554701,6.671892,7.066469,15.134647,-4.172489,2.674998,2.193288,0.277570,4.981398,0.039281,0.142091,0.000050,0.000948,-0.074817,0.000833
47.254457,-35.264940,-180.632820,6.592935,7.074529,15.306847,-4.139796,2.659805,2.145414,0.279060,4.976524,0.038842,0.137753,0.000024,0.000663,-0.074791,0.000837
47.258633,-35.461323,-180.518084,6.603900,6.990803,15.306847,-4.139796,2.659805,2.145414,0.280261,4.976524,0.038871,0.137753,0.000010,0.000428,-0.074747,0.000850
47.262808,-35.789083,-180.479052,6.683752,7.054689,15.365618,-4.115345,2.637119,2.152939,0.282306,4.974075,0.039210,0.137592,0.000000,0.000008,-0.074744,0.000846
47.266984,-35.802953,-180.363691,6.662588,6.878746,15.317356,-4.206160,2.592304,2.290183,0.282439,4.980384,0.039019,0.145593,0.000001,0.000152,-0.074743,0.000852
47.271159,-35.788263,-180.270610,6.710773,6.913829,15.317356,-4.206160,2.592304,2.290183,0.282503,4.980384,0.039279,0.145593,0.000016,0.000533,-0.074730,0.000859
47.275335,-35.897096,-180.274392,6.752318,6.981879,15.317356,-4.206160,2.592304,2.290183,0.283068,4.980384,0.039494,0.145593,0.000081,0.001209,-0.074755,0.000852
47.279510,-35.707792,-180.509252,6.730331,7.041030,15.445237,-3.910071,2.624807,2.265961,0.281940,4.960337,0.039365,0.143679,0.000145,0.001626,-0.074760,0.000857
47.283686,-35.629122,-180.441138,6.775519,7.063326,15.408486,-4.068476,2.599650,2.349997,0.281680,4.970539,0.039605,0.148531,0.000206,0.001936,-0.074806,0.000838
47.287861,-35.339984,-180.612846,6.649362,7.124818,15.336913,-4.093182,2.608968,2.143969,0.279570,4.973195,0.039020,0.137206,0.000263,0.002144,-0.074882,0.000823
47.292037,-34.709133,-180.777039,6.618424,6.897856,15.336913,-4.093182,2.608968,2.143969,0.276022,4.973195,0.038785,0.137206,0.000307,0.002316,-0.074931,0.000827
47.296212,-34.343301,-180.894873,6.686106,6.996951,15.255922,-4.225735,2.686896,2.264405,0.273701,4.982604,0.039328,0.145106,0.000407,0.002702,-0.074978,0.000814
47.300388,-33.656330,-180.720566,6.625979,6.932495,15.479687,-4.159158,2.659791,2.261136,0.271426,4.974875,0.039018,0.142879,0.000466,0.002859,-0.075070,0.000774
47.304563,-32.867953,-180.795695,6.346552,6.874161,15.504500,-3.938589,2.670132,2.222922,0.266982,4.961156,0.037684,0.140812,0.000481,0.002892,-0.075146,0.000773
47.308739,-32.051328,-181.037928,6.469672,6.787802,15.644570,-4.088520,2.624531,2.144205,0.263288,4.968010,0.038147,0.134699,0.000593,0.003207,-0.075227,0.000774
47.312914,-31.420080,-181.401903,6.619401,6.759037,15.586832,-4.143247,2.614200,2.100452,0.259222,4.972198,0.038795,0.132574,0.000693,0.003474,-0.075303,0.000750
47.317090,-30.767877,-181.827143,6.501211,6.661984,15.644570,-4.088520,2.624531,2.144205,0.255424,4.968010,0.038161,0.134699,0.000818,0.003746,-0.075394,0.000756
47.321265,-29.855569,-181.755919,6.703806,6.523653,15.644570,-4.088520,2.624531,2.144205,0.250709,4.968010,0.039145,0.134699,0.000848,0.003897,-0.075501,0.000720
47.325441,-28.816946,-182.420072,6.385153,6.714709,15.735815,-4.338381,2.854402,2.296240,0.245150,4.981407,0.038134,0.143359,0.001004,0.004162,-0.075594,0.000706
47.329617,-28.098288,-182.801497,6.488876,7.028767,15.677135,-4.048118,2.630862,2.136152,0.240166,4.965087,0.038155,0.134046,0.001356,0.004874,-0.075700,0.000683
47.333792,-27.108121,-183.241023,6.412082,7.122850,15.677135,-4.048118,2.630862,2.136152,0.234378,4.965087,0.037774,0.134046,0.001544,0.005210,-0.075790,0.000694
47.337968,-25.682852,-182.701929,6.632518,6.782738,15.967077,-4.266072,2.792596,2.207349,0.229311,4.973470,0.039257,0.136205,0.001581,0.005268,-0.075927,0.000650
47.342143,-24.642073,-183.126188,6.446670,7.006530,15.677135,-4.048118,2.630862,2.136152,0.221456,4.965087,0.038030,0.134046,0.001515,0.005143,-0.076074,0.000644
47.346319,-23.268876,-183.484827,6.716422,6.709152,15.533685,-3.794012,2.626579,1.943741,0.212675,4.951943,0.039176,0.124352,0.001678,0.005435,-0.076175,0.000624
47.350494,-21.670008,-183.673772,6.587189,6.747382,15.904802,-4.286334,2.822506,2.198563,0.206477,4.975634,0.039085,0.136368,0.001746,0.005569,-0.076274,0.000586
47.354670,-20.492689,-184.111061,6.340536,7.040234,16.001956,-4.231171,2.796648,2.204014,0.200167,4.970889,0.037855,0.135786,0.001967,0.005785,-0.076399,0.000576
47.358845,-18.950661,-184.119496,6.533570,6.959148,16.001956,-4.231171,2.796648,2.204014,0.191911,4.970889,0.038821,0.135786,0.002162,0.006131,-0.076537,0.000534
47.363021,-17.562254,-184.160405,6.408000,6.846612,15.644570,-4.088520,2.624531,2.144205,0.182360,4.968010,0.037863,0.134699,0.002316,0.006387,-0.076611,0.000534
