0,1,2,3,4
8.333333333333334,1.1139419517741962,2.1258253286847193,0.1,0.1
8.366666666666667,1.1770991901146035,2.091515597989062,0.1,0.1
8.4,1.3117582797199698,2.0097985509961203,0.1,0.1
8.433333333333334,1.3830664792118803,1.9614094712936545,0.1,0.1
8.466666666666667,1.4568075305262984,1.9072786422025148,0.1,0.1
8.5,1.6105110151454165,1.779397164799157,0.1,0.1
8.533333333333333,1.689715654443055,1.7043652798417595,0.1,0.1
8.566666666666666,1.7698085564881911,1.621042156571255,0.1,0.1
8.6,1.929855008853281,1.4267654484195718,0.1,0.1
8.633333333333333,2.008031260798757,1.3144620404009213,0.1,0.1
8.666666666666666,2.083509681490048,1.1912125784834708,0.1,0.1
8.7,2.2208494816629933,0.9098503062576903,0.1,0.1
8.733333333333333,2.2794532924802184,0.7510610410619706,0.1,0.1
8.766666666666666,2.3288457018001125,0.5800669764838725,0.1,0.1
8.8,2.391427492790558,0.2026685637326769,0.1,0.1
8.833333333333334,2.399998935258605,-0.002260698467858583,0.1,0.1
8.866666666666667,2.390230518437748,-0.21632861282967747,0.1,0.1
8.9,2.3063429810582834,-0.6639141915362179,0.1,0.1
8.933333333333334,2.2280274138064033,-0.89212882664285,0.1,0.1
8.966666666666667,2.1232305989075413,-1.1188797182283372,0.1,0.1
9.0,1.830669947705049,-1.5519818112882615,0.1,0.1
9.033333333333333,1.6429268841041562,-1.7495117185911642,0.1,0.1
9.066666666666666,1.4289544950758597,-1.9282346981118492,0.1,0.1
9.1,0.9320521658447501,-2.211623557512469,0.1,0.1
9.133333333333333,0.6562229795071941,-2.3085431339194638,0.1,0.1
9.166666666666666,0.36817498368787305,-2.371591697865894,0.1,0.1
9.2,-0.22324569501170077,-2.3895943922889384,0.1,0.1
9.233333333333333,-0.5154101720441281,-2.344003488596688,0.1,0.1
9.266666666666666,-0.7978910310141154,-2.2634862276204006,0.1,0.1
9.3,-1.3144375385856608,-2.008047299531779,0.1,0.1
9.333333333333334,-1.5405897004835507,-1.8402672020019275,0.1,0.1
9.366666666666667,-1.7414819294531192,-1.651435947709823,0.1,0.1
9.4,-2.0614682667336264,-1.2289624018863465,0.1,0.1
9.433333333333334,-2.1797455261363825,-1.0043452799154409,0.1,0.1
9.466666666666667,-2.2709504010990353,-0.7763918313249633,0.1,0.1
9.5,-2.3779352659424347,-0.3246904233070044,0.1,0.1
9.533333333333333,-2.397623875627226,-0.10676961656894408,0.1,0.1
9.566666666666666,-2.3977945109325938,0.10286633726114693,0.1,0.1
9.6,-2.3491709636918765,0.49132044873684955,0.1,0.1
9.633333333333333,-2.305084608631307,0.6682701153358966,0.1,0.1
9.666666666666666,-2.2507703279590694,0.8330863885450432,0.1,0.1
9.7,-2.1193319394215195,1.1262469225475467,0.1,0.1
9.733333333333333,-2.0456617496362024,1.2550968114354173,0.1,0.1
9.766666666666666,-1.9686613275698084,1.3727245088986644,0.1,0.1
9.8,-1.8094276723933602,1.576696387506849,0.1,0.1
9.833333333333334,-1.7291330974511019,1.6643613583892045,0.1,0.1
9.866666666666667,-1.6494157395861004,1.7433954565747947,0.1,0.1
9.9,-1.493988413931362,1.8782967334899063,0.1,0.1
9.933333333333334,-1.419134610243093,1.9354733162743898,0.1,0.1
9.966666666666667,-1.276597950447076,2.0323133796032353,0.1,0.1
